subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
SUB00313,ACC00313,PLN_SCALE,2023-02-17,2024-09-12,cancelled,96,799
SUB00314,ACC00314,PLN_GROWTH,2023-02-17,2025-02-26,cancelled,20,199
SUB00315,ACC00315,PLN_STARTER,2023-02-17,2023-03-27,cancelled,5,49
SUB00316,ACC00316,PLN_STARTER,2023-02-17,2024-01-05,cancelled,5,49
SUB00317,ACC00317,PLN_SCALE,2023-02-18,2025-08-12,cancelled,71,799
SUB00318,ACC00318,PLN_STARTER,2023-02-18,2023-07-18,cancelled,5,49
SUB00319,ACC00319,PLN_STARTER,2023-02-18,2023-11-25,cancelled,5,49
SUB00320,ACC00320,PLN_SCALE,2023-02-18,2024-01-27,cancelled,112,799
SUB00321,ACC00321,PLN_SCALE,2023-02-18,2023-07-19,cancelled,113,799
SUB00322,ACC00322,PLN_SCALE,2023-02-18,2024-01-26,cancelled,91,799
SUB00323,ACC00323,PLN_GROWTH,2023-02-18,2023-04-25,cancelled,20,199
SUB00324,ACC00324,PLN_GROWTH,2023-02-18,2023-04-12,cancelled,20,199
SUB00325,ACC00325,PLN_STARTER,2023-02-18,2023-08-25,cancelled,4,49
SUB00326,ACC00326,PLN_ENTERPRISE,2023-02-19,2024-05-19,cancelled,561,2499
SUB00327,ACC00327,PLN_GROWTH,2023-02-19,2024-06-11,cancelled,19,199
SUB00328,ACC00328,PLN_SCALE,2023-02-19,2024-06-15,cancelled,88,799
SUB00329,ACC00329,PLN_SCALE,2023-02-19,2023-10-24,cancelled,101,799
SUB00330,ACC00330,PLN_STARTER,2023-02-19,2023-04-01,cancelled,5,49
SUB00331,ACC00331,PLN_STARTER,2023-02-19,2023-04-05,cancelled,3,49
SUB00332,ACC00332,PLN_ENTERPRISE,2023-02-19,2023-05-12,cancelled,554,2499
SUB00333,ACC00333,PLN_STARTER,2023-02-19,2024-02-17,cancelled,3,49
SUB00334,ACC00334,PLN_GROWTH,2023-02-19,2025-02-08,cancelled,18,199
SUB00335,ACC00335,PLN_ENTERPRISE,2023-02-19,2024-01-05,cancelled,361,2499
SUB00336,ACC00336,PLN_SCALE,2023-02-20,2025-12-23,cancelled,80,799
SUB00337,ACC00337,PLN_GROWTH,2023-02-20,2023-09-16,cancelled,18,199
SUB00338,ACC00338,PLN_STARTER,2023-02-20,2023-04-19,cancelled,4,49
SUB00339,ACC00339,PLN_SCALE,2023-02-20,2024-10-23,cancelled,93,799
SUB00340,ACC00340,PLN_SCALE,2023-02-20,2023-11-26,cancelled,70,799
SUB00341,ACC00341,PLN_SCALE,2023-02-20,2023-05-02,cancelled,77,799
SUB00342,ACC00342,PLN_SCALE,2023-02-20,2023-09-12,cancelled,113,799
SUB00343,ACC00343,PLN_ENTERPRISE,2023-02-21,2023-10-13,cancelled,333,2499
SUB00344,ACC00344,PLN_STARTER,2023-02-21,2023-07-09,cancelled,3,49
SUB00345,ACC00345,PLN_STARTER,2023-02-21,2023-08-18,cancelled,5,49
SUB00346,ACC00346,PLN_GROWTH,2023-02-21,2023-08-09,cancelled,22,199
SUB00347,ACC00347,PLN_ENTERPRISE,2023-02-21,,active,472,2499
SUB00348,ACC00348,PLN_SCALE,2023-02-21,2024-08-06,cancelled,78,799
SUB00349,ACC00349,PLN_SCALE,2023-02-21,2023-04-02,cancelled,100,799
SUB00350,ACC00350,PLN_STARTER,2023-02-22,2023-07-14,cancelled,4,49
SUB00351,ACC00351,PLN_STARTER,2023-02-22,2023-04-16,cancelled,4,49
SUB00352,ACC00352,PLN_STARTER,2023-02-22,2023-09-14,cancelled,4,49
SUB00353,ACC00353,PLN_SCALE,2023-02-22,2023-05-28,cancelled,83,799
SUB00354,ACC00354,PLN_STARTER,2023-02-22,2024-01-10,cancelled,4,49
SUB00355,ACC00355,PLN_SCALE,2023-02-22,,active,79,799
SUB00356,ACC00356,PLN_GROWTH,2023-02-23,2024-06-23,cancelled,17,199
SUB00357,ACC00357,PLN_SCALE,2023-02-23,2023-04-21,cancelled,83,799
SUB00358,ACC00358,PLN_ENTERPRISE,2023-02-23,2023-04-17,cancelled,323,2499
SUB00359,ACC00359,PLN_GROWTH,2023-02-23,2024-09-27,cancelled,18,199
SUB00360,ACC00360,PLN_STARTER,2023-02-23,2024-08-23,cancelled,4,49
SUB00361,ACC00361,PLN_SCALE,2023-02-23,,active,102,799
SUB00362,ACC00362,PLN_STARTER,2023-02-23,2024-06-01,cancelled,5,49
SUB00363,ACC00363,PLN_STARTER,2023-02-23,2024-10-14,cancelled,4,49
SUB00364,ACC00364,PLN_STARTER,2023-02-24,2025-06-15,cancelled,5,49
SUB00365,ACC00365,PLN_STARTER,2023-02-24,2023-08-12,cancelled,4,49
SUB00366,ACC00366,PLN_SCALE,2023-02-24,2023-12-18,cancelled,68,799
SUB00367,ACC00367,PLN_GROWTH,2023-02-24,2023-05-27,cancelled,15,199
SUB00368,ACC00368,PLN_GROWTH,2023-02-24,2023-03-05,cancelled,18,199
SUB00369,ACC00369,PLN_GROWTH,2023-02-25,2023-12-19,cancelled,12,199
SUB00370,ACC00370,PLN_STARTER,2023-02-25,2023-12-18,cancelled,5,49
SUB00371,ACC00371,PLN_STARTER,2023-02-25,2023-04-16,cancelled,4,49
SUB00372,ACC00372,PLN_ENTERPRISE,2023-02-25,2024-06-23,cancelled,456,2499
SUB00373,ACC00373,PLN_STARTER,2023-02-25,2024-09-01,cancelled,4,49
SUB00374,ACC00374,PLN_STARTER,2023-02-25,2023-11-14,cancelled,4,49
SUB00375,ACC00375,PLN_GROWTH,2023-02-25,2023-10-20,cancelled,18,199
SUB00376,ACC00376,PLN_SCALE,2023-02-25,2023-06-15,cancelled,83,799
SUB00377,ACC00377,PLN_SCALE,2023-02-25,2023-08-21,cancelled,114,799
SUB00378,ACC00378,PLN_SCALE,2023-02-26,2023-06-16,cancelled,73,799
SUB00379,ACC00379,PLN_STARTER,2023-02-26,2024-07-20,cancelled,3,49
SUB00380,ACC00380,PLN_STARTER,2023-02-26,2023-11-16,cancelled,4,49
SUB00381,ACC00381,PLN_STARTER,2023-02-26,2024-05-18,cancelled,4,49
SUB00382,ACC00382,PLN_STARTER,2023-02-26,2023-06-16,cancelled,4,49
SUB00383,ACC00383,PLN_GROWTH,2023-02-27,2024-12-05,cancelled,15,199
SUB00384,ACC00384,PLN_GROWTH,2023-02-27,2023-05-09,cancelled,12,199
SUB00385,ACC00385,PLN_GROWTH,2023-02-27,2023-11-24,cancelled,17,199
SUB00386,ACC00386,PLN_STARTER,2023-02-27,2023-06-13,cancelled,5,49
SUB00387,ACC00387,PLN_SCALE,2023-02-27,2023-09-01,cancelled,98,799
SUB00388,ACC00388,PLN_SCALE,2023-02-27,2023-04-12,cancelled,63,799
SUB00389,ACC00389,PLN_STARTER,2023-02-27,2023-05-20,cancelled,5,49
SUB00390,ACC00390,PLN_STARTER,2023-02-28,2024-02-08,cancelled,4,49
SUB00391,ACC00391,PLN_ENTERPRISE,2023-02-28,2023-03-05,cancelled,436,2499
SUB00392,ACC00392,PLN_STARTER,2023-02-28,2024-03-22,cancelled,5,49
SUB00393,ACC00393,PLN_STARTER,2023-02-28,2024-02-24,cancelled,4,49
SUB00394,ACC00394,PLN_STARTER,2023-02-28,2023-08-25,cancelled,5,49
SUB00395,ACC00395,PLN_STARTER,2023-02-28,,active,4,49
SUB00396,ACC00396,PLN_ENTERPRISE,2023-03-01,2023-06-19,cancelled,329,2499
SUB00397,ACC00397,PLN_STARTER,2023-03-01,2024-02-11,cancelled,3,49
SUB00398,ACC00398,PLN_GROWTH,2023-03-01,2024-11-06,cancelled,22,199
SUB00399,ACC00399,PLN_STARTER,2023-03-01,2024-05-18,cancelled,5,49
SUB00400,ACC00400,PLN_STARTER,2023-03-01,2023-12-08,cancelled,4,49
SUB00401,ACC00401,PLN_ENTERPRISE,2023-03-01,2025-05-18,cancelled,509,2499
SUB00402,ACC00402,PLN_GROWTH,2023-03-01,2023-11-13,cancelled,13,199
SUB00403,ACC00403,PLN_STARTER,2023-03-01,2023-05-04,cancelled,5,49
SUB00404,ACC00404,PLN_ENTERPRISE,2023-03-01,2023-05-25,cancelled,324,2499
SUB00405,ACC00405,PLN_SCALE,2023-03-01,2023-09-09,cancelled,68,799
SUB00406,ACC00406,PLN_STARTER,2023-03-02,2025-09-22,cancelled,3,49
SUB00407,ACC00407,PLN_STARTER,2023-03-02,2023-07-15,cancelled,6,49
SUB00408,ACC00408,PLN_ENTERPRISE,2023-03-02,2023-10-07,cancelled,450,2499
SUB00409,ACC00409,PLN_ENTERPRISE,2023-03-02,2023-08-28,cancelled,414,2499
SUB00410,ACC00410,PLN_ENTERPRISE,2023-03-02,,active,548,2499
SUB00411,ACC00411,PLN_SCALE,2023-03-02,2025-02-03,cancelled,87,799
SUB00412,ACC00412,PLN_STARTER,2023-03-02,2023-08-19,cancelled,5,49
SUB00413,ACC00413,PLN_SCALE,2023-03-02,2023-06-07,cancelled,73,799
SUB00414,ACC00414,PLN_STARTER,2023-03-02,2024-07-19,cancelled,5,49
SUB00415,ACC00415,PLN_STARTER,2023-03-03,2023-07-15,cancelled,4,49
SUB00416,ACC00416,PLN_GROWTH,2023-03-03,2025-04-14,cancelled,13,199
SUB00417,ACC00417,PLN_SCALE,2023-03-03,2023-08-06,cancelled,93,799
SUB00418,ACC00418,PLN_STARTER,2023-03-03,2023-06-01,cancelled,3,49
SUB00419,ACC00419,PLN_GROWTH,2023-03-04,2023-09-25,cancelled,14,199
SUB00420,ACC00420,PLN_STARTER,2023-03-04,2023-05-15,cancelled,4,49
SUB00421,ACC00421,PLN_GROWTH,2023-03-04,2024-03-17,cancelled,20,199
SUB00422,ACC00422,PLN_GROWTH,2023-03-04,2023-10-27,cancelled,12,199
SUB00423,ACC00423,PLN_STARTER,2023-03-04,2023-10-14,cancelled,4,49
SUB00424,ACC00424,PLN_GROWTH,2023-03-04,2024-06-02,cancelled,19,199
SUB00425,ACC00425,PLN_SCALE,2023-03-04,2023-08-18,cancelled,110,799
SUB00426,ACC00426,PLN_ENTERPRISE,2023-03-04,2023-06-27,cancelled,443,2499
SUB00427,ACC00427,PLN_SCALE,2023-03-04,2024-01-22,cancelled,107,799
SUB00428,ACC00428,PLN_SCALE,2023-03-05,2023-07-11,cancelled,78,799
SUB00429,ACC00429,PLN_GROWTH,2023-03-05,2024-01-23,cancelled,18,199
SUB00430,ACC00430,PLN_GROWTH,2023-03-05,2023-08-21,cancelled,19,199
SUB00431,ACC00431,PLN_SCALE,2023-03-05,2023-05-13,cancelled,106,799
SUB00432,ACC00432,PLN_SCALE,2023-03-06,2023-10-28,cancelled,102,799
SUB00433,ACC00433,PLN_STARTER,2023-03-06,2023-08-08,cancelled,4,49
SUB00434,ACC00434,PLN_GROWTH,2023-03-06,2024-04-15,cancelled,23,199
SUB00435,ACC00435,PLN_STARTER,2023-03-06,2024-01-26,cancelled,4,49
SUB00436,ACC00436,PLN_STARTER,2023-03-06,2023-05-22,cancelled,5,49
SUB00437,ACC00437,PLN_GROWTH,2023-03-07,2023-06-28,cancelled,14,199
SUB00438,ACC00438,PLN_STARTER,2023-03-07,2024-01-09,cancelled,5,49
SUB00439,ACC00439,PLN_STARTER,2023-03-07,2023-05-09,cancelled,4,49
SUB00440,ACC00440,PLN_SCALE,2023-03-07,2023-05-02,cancelled,70,799
SUB00441,ACC00441,PLN_STARTER,2023-03-07,2023-04-18,cancelled,5,49
SUB00442,ACC00442,PLN_SCALE,2023-03-07,,active,111,799
SUB00443,ACC00443,PLN_GROWTH,2023-03-07,2023-04-13,cancelled,17,199
SUB00444,ACC00444,PLN_SCALE,2023-03-07,2024-02-21,cancelled,110,799
SUB00445,ACC00445,PLN_SCALE,2023-03-08,,active,96,799
SUB00446,ACC00446,PLN_STARTER,2023-03-08,2023-07-13,cancelled,4,49
SUB00447,ACC00447,PLN_SCALE,2023-03-08,2023-10-26,cancelled,61,799
SUB00448,ACC00448,PLN_ENTERPRISE,2023-03-08,,active,393,2499
SUB00449,ACC00449,PLN_SCALE,2023-03-08,2023-05-01,cancelled,90,799
SUB00450,ACC00450,PLN_STARTER,2023-03-08,2023-07-13,cancelled,4,49
SUB00451,ACC00451,PLN_ENTERPRISE,2023-03-08,2023-06-18,cancelled,304,2499
SUB00452,ACC00452,PLN_GROWTH,2023-03-09,2024-12-25,cancelled,13,199
SUB00453,ACC00453,PLN_GROWTH,2023-03-09,2023-06-02,cancelled,22,199
SUB00454,ACC00454,PLN_SCALE,2023-03-09,2023-11-24,cancelled,76,799
SUB00455,ACC00455,PLN_SCALE,2023-03-09,2023-05-11,cancelled,61,799
SUB00456,ACC00456,PLN_GROWTH,2023-03-09,2023-04-01,cancelled,21,199
SUB00457,ACC00457,PLN_STARTER,2023-03-10,2024-01-16,cancelled,4,49
SUB00458,ACC00458,PLN_SCALE,2023-03-10,,active,95,799
SUB00459,ACC00459,PLN_SCALE,2023-03-10,2023-08-14,cancelled,77,799
SUB00460,ACC00460,PLN_SCALE,2023-03-10,2024-05-27,cancelled,98,799
SUB00461,ACC00461,PLN_GROWTH,2023-03-10,2024-02-01,cancelled,19,199
SUB00462,ACC00462,PLN_GROWTH,2023-03-10,2024-05-15,cancelled,21,199
SUB00463,ACC00463,PLN_SCALE,2023-03-11,2025-01-17,cancelled,69,799
SUB00464,ACC00464,PLN_SCALE,2023-03-11,,active,73,799
SUB00465,ACC00465,PLN_SCALE,2023-03-11,2024-04-10,cancelled,92,799
SUB00466,ACC00466,PLN_SCALE,2023-03-12,2024-01-03,cancelled,95,799
SUB00467,ACC00467,PLN_GROWTH,2023-03-12,2025-02-07,cancelled,18,199
SUB00468,ACC00468,PLN_STARTER,2023-03-12,2023-08-27,cancelled,4,49
SUB00469,ACC00469,PLN_STARTER,2023-03-12,2024-01-13,cancelled,6,49
SUB00470,ACC00470,PLN_STARTER,2023-03-13,2024-04-08,cancelled,4,49
SUB00471,ACC00471,PLN_GROWTH,2023-03-14,2024-09-09,cancelled,13,199
SUB00472,ACC00472,PLN_STARTER,2023-03-14,2023-05-24,cancelled,5,49
SUB00473,ACC00473,PLN_SCALE,2023-03-14,2024-09-14,cancelled,112,799
SUB00474,ACC00474,PLN_STARTER,2023-03-14,2023-11-02,cancelled,5,49
SUB00475,ACC00475,PLN_GROWTH,2023-03-15,2024-11-18,cancelled,20,199
SUB00476,ACC00476,PLN_STARTER,2023-03-15,2023-04-16,cancelled,4,49
SUB00477,ACC00477,PLN_GROWTH,2023-03-15,2023-11-22,cancelled,17,199
SUB00478,ACC00478,PLN_GROWTH,2023-03-15,2023-04-17,cancelled,15,199
SUB00479,ACC00479,PLN_SCALE,2023-03-15,2023-11-09,cancelled,99,799
SUB00480,ACC00480,PLN_GROWTH,2023-03-15,2023-04-16,cancelled,23,199
SUB00481,ACC00481,PLN_STARTER,2023-03-16,2023-08-05,cancelled,4,49
SUB00482,ACC00482,PLN_GROWTH,2023-03-16,2023-09-23,cancelled,17,199
SUB00483,ACC00483,PLN_ENTERPRISE,2023-03-16,,active,337,2499
SUB00484,ACC00484,PLN_SCALE,2023-03-16,2023-05-17,cancelled,84,799
SUB00485,ACC00485,PLN_STARTER,2023-03-16,2023-09-14,cancelled,4,49
SUB00486,ACC00486,PLN_SCALE,2023-03-16,2023-11-18,cancelled,67,799
SUB00487,ACC00487,PLN_GROWTH,2023-03-16,2023-07-06,cancelled,21,199
SUB00488,ACC00488,PLN_STARTER,2023-03-16,2023-07-16,cancelled,6,49
SUB00489,ACC00489,PLN_GROWTH,2023-03-16,2024-10-25,cancelled,21,199
SUB00490,ACC00490,PLN_SCALE,2023-03-17,2024-08-06,cancelled,83,799
SUB00491,ACC00491,PLN_ENTERPRISE,2023-03-17,2024-04-01,cancelled,545,2499
SUB00492,ACC00492,PLN_STARTER,2023-03-17,2023-10-23,cancelled,3,49
SUB00493,ACC00493,PLN_SCALE,2023-03-17,2023-07-11,cancelled,62,799
SUB00494,ACC00494,PLN_GROWTH,2023-03-17,2023-05-05,cancelled,17,199
SUB00495,ACC00495,PLN_GROWTH,2023-03-18,2023-10-23,cancelled,19,199
SUB00496,ACC00496,PLN_STARTER,2023-03-18,2024-03-24,cancelled,3,49
SUB00497,ACC00497,PLN_STARTER,2023-03-18,,active,5,49
SUB00498,ACC00498,PLN_GROWTH,2023-03-18,2023-06-02,cancelled,13,199
SUB00499,ACC00499,PLN_ENTERPRISE,2023-03-19,2023-05-27,cancelled,315,2499
SUB00500,ACC00500,PLN_GROWTH,2023-03-19,2024-01-27,cancelled,19,199
SUB00501,ACC00501,PLN_SCALE,2023-03-19,2023-05-11,cancelled,73,799
SUB00502,ACC00502,PLN_STARTER,2023-03-19,2023-06-28,cancelled,4,49
SUB00503,ACC00503,PLN_STARTER,2023-03-19,2025-08-04,cancelled,5,49
SUB00504,ACC00504,PLN_STARTER,2023-03-19,2023-07-10,cancelled,4,49
SUB00505,ACC00505,PLN_STARTER,2023-03-20,2024-07-09,cancelled,5,49
SUB00506,ACC00506,PLN_GROWTH,2023-03-20,2023-05-01,cancelled,17,199
SUB00507,ACC00507,PLN_SCALE,2023-03-20,2023-06-16,cancelled,88,799
SUB00508,ACC00508,PLN_SCALE,2023-03-20,2024-02-14,cancelled,102,799
SUB00509,ACC00509,PLN_GROWTH,2023-03-20,2023-05-05,cancelled,22,199
SUB00510,ACC00510,PLN_STARTER,2023-03-20,2024-01-02,cancelled,3,49
SUB00511,ACC00511,PLN_STARTER,2023-03-21,2024-05-24,cancelled,6,49
SUB00512,ACC00512,PLN_GROWTH,2023-03-21,2023-04-04,cancelled,21,199
SUB00513,ACC00513,PLN_ENTERPRISE,2023-03-21,2025-04-05,cancelled,339,2499
SUB00514,ACC00514,PLN_STARTER,2023-03-21,2024-02-28,cancelled,4,49
SUB00515,ACC00515,PLN_ENTERPRISE,2023-03-22,2023-06-06,cancelled,564,2499
SUB00516,ACC00516,PLN_SCALE,2023-03-22,2023-07-01,cancelled,96,799
SUB00517,ACC00517,PLN_STARTER,2023-03-22,2023-09-28,cancelled,3,49
SUB00518,ACC00518,PLN_STARTER,2023-03-22,2023-10-08,cancelled,5,49
SUB00519,ACC00519,PLN_GROWTH,2023-03-22,2023-07-27,cancelled,22,199
SUB00520,ACC00520,PLN_GROWTH,2023-03-22,2023-06-27,cancelled,12,199
SUB00521,ACC00521,PLN_ENTERPRISE,2023-03-22,2023-07-15,cancelled,553,2499
SUB00522,ACC00522,PLN_ENTERPRISE,2023-03-22,2023-10-09,cancelled,454,2499
SUB00523,ACC00523,PLN_ENTERPRISE,2023-03-22,2023-06-10,cancelled,383,2499
SUB00524,ACC00524,PLN_STARTER,2023-03-22,2023-07-05,cancelled,3,49
SUB00525,ACC00525,PLN_GROWTH,2023-03-22,2023-07-08,cancelled,21,199
SUB00526,ACC00526,PLN_STARTER,2023-03-22,2023-05-19,cancelled,4,49
SUB00527,ACC00527,PLN_STARTER,2023-03-23,2023-06-26,cancelled,3,49
SUB00528,ACC00528,PLN_GROWTH,2023-03-23,2024-03-04,cancelled,21,199
SUB00529,ACC00529,PLN_GROWTH,2023-03-23,2023-07-13,cancelled,23,199
SUB00530,ACC00530,PLN_STARTER,2023-03-23,2023-06-17,cancelled,5,49
SUB00531,ACC00531,PLN_SCALE,2023-03-24,2024-05-13,cancelled,95,799
SUB00532,ACC00532,PLN_GROWTH,2023-03-24,2023-12-22,cancelled,18,199
SUB00533,ACC00533,PLN_GROWTH,2023-03-24,2023-09-23,cancelled,14,199
SUB00534,ACC00534,PLN_STARTER,2023-03-24,2023-06-22,cancelled,3,49
SUB00535,ACC00535,PLN_SCALE,2023-03-24,2023-08-18,cancelled,92,799
SUB00536,ACC00536,PLN_STARTER,2023-03-24,2025-04-08,cancelled,4,49
SUB00537,ACC00537,PLN_STARTER,2023-03-24,,active,5,49
SUB00538,ACC00538,PLN_STARTER,2023-03-24,2024-11-02,cancelled,4,49
SUB00539,ACC00539,PLN_SCALE,2023-03-25,2023-04-06,cancelled,64,799
SUB00540,ACC00540,PLN_STARTER,2023-03-25,2024-04-19,cancelled,4,49
SUB00541,ACC00541,PLN_GROWTH,2023-03-25,2023-07-27,cancelled,13,199
SUB00542,ACC00542,PLN_ENTERPRISE,2023-03-25,2025-01-15,cancelled,349,2499
SUB00543,ACC00543,PLN_SCALE,2023-03-25,2023-04-16,cancelled,62,799
SUB00544,ACC00544,PLN_SCALE,2023-03-25,2023-07-27,cancelled,108,799
SUB00545,ACC00545,PLN_ENTERPRISE,2023-03-25,2023-12-06,cancelled,358,2499
SUB00546,ACC00546,PLN_STARTER,2023-03-25,2023-06-01,cancelled,5,49
SUB00547,ACC00547,PLN_STARTER,2023-03-26,2023-06-04,cancelled,4,49
SUB00548,ACC00548,PLN_SCALE,2023-03-26,2024-07-11,cancelled,78,799
SUB00549,ACC00549,PLN_GROWTH,2023-03-26,2024-05-07,cancelled,12,199
SUB00550,ACC00550,PLN_SCALE,2023-03-26,2023-04-03,cancelled,106,799
SUB00551,ACC00551,PLN_GROWTH,2023-03-26,2023-07-02,cancelled,23,199
SUB00552,ACC00552,PLN_SCALE,2023-03-26,2025-09-05,cancelled,73,799
SUB00553,ACC00553,PLN_GROWTH,2023-03-26,2023-09-19,cancelled,21,199
SUB00554,ACC00554,PLN_STARTER,2023-03-27,2024-05-27,cancelled,3,49
SUB00555,ACC00555,PLN_STARTER,2023-03-27,2025-08-10,cancelled,4,49
SUB00556,ACC00556,PLN_GROWTH,2023-03-27,,active,21,199
SUB00557,ACC00557,PLN_GROWTH,2023-03-27,2024-03-06,cancelled,18,199
SUB00558,ACC00558,PLN_SCALE,2023-03-28,2023-04-14,cancelled,61,799
SUB00559,ACC00559,PLN_GROWTH,2023-03-28,2024-01-03,cancelled,20,199
SUB00560,ACC00560,PLN_ENTERPRISE,2023-03-28,2024-03-01,cancelled,556,2499
SUB00561,ACC00561,PLN_SCALE,2023-03-28,2023-09-11,cancelled,109,799
SUB00562,ACC00562,PLN_GROWTH,2023-03-28,2024-05-04,cancelled,18,199
SUB00563,ACC00563,PLN_GROWTH,2023-03-28,2023-10-09,cancelled,19,199
SUB00564,ACC00564,PLN_STARTER,2023-03-28,2023-05-22,cancelled,4,49
SUB00565,ACC00565,PLN_STARTER,2023-03-28,2023-07-02,cancelled,4,49
SUB00566,ACC00566,PLN_SCALE,2023-03-29,2024-04-20,cancelled,75,799
SUB00567,ACC00567,PLN_SCALE,2023-03-29,2023-05-04,cancelled,81,799
SUB00568,ACC00568,PLN_STARTER,2023-03-29,2023-04-12,cancelled,4,49
SUB00569,ACC00569,PLN_GROWTH,2023-03-29,2024-02-21,cancelled,14,199
SUB00570,ACC00570,PLN_GROWTH,2023-03-29,2023-06-13,cancelled,15,199
SUB00571,ACC00571,PLN_STARTER,2023-03-29,2023-09-04,cancelled,4,49
SUB00572,ACC00572,PLN_STARTER,2023-03-29,2024-02-25,cancelled,6,49
SUB00573,ACC00573,PLN_GROWTH,2023-03-30,2023-10-17,cancelled,20,199
SUB00574,ACC00574,PLN_STARTER,2023-03-30,2023-05-16,cancelled,4,49
SUB00575,ACC00575,PLN_STARTER,2023-03-30,2024-01-04,cancelled,5,49
SUB00576,ACC00576,PLN_GROWTH,2023-03-30,2023-04-03,cancelled,22,199
SUB00577,ACC00577,PLN_GROWTH,2023-03-30,2023-08-17,cancelled,17,199
SUB00578,ACC00578,PLN_ENTERPRISE,2023-03-30,2025-04-27,cancelled,517,2499
SUB00579,ACC00579,PLN_SCALE,2023-03-31,2024-07-01,cancelled,66,799
SUB00580,ACC00580,PLN_STARTER,2023-03-31,2024-03-08,cancelled,4,49
SUB00581,ACC00581,PLN_SCALE,2023-03-31,2023-06-08,cancelled,110,799
SUB00582,ACC00582,PLN_STARTER,2023-03-31,2023-05-12,cancelled,5,49
SUB00583,ACC00583,PLN_STARTER,2023-03-31,2023-11-06,cancelled,4,49
SUB00584,ACC00584,PLN_ENTERPRISE,2023-03-31,2024-05-24,cancelled,458,2499
SUB00585,ACC00585,PLN_SCALE,2023-03-31,2023-07-08,cancelled,76,799
SUB00586,ACC00586,PLN_SCALE,2023-04-01,2025-03-16,cancelled,93,799
SUB00587,ACC00587,PLN_ENTERPRISE,2023-04-01,2023-07-14,cancelled,307,2499
SUB00588,ACC00588,PLN_SCALE,2023-04-01,2023-05-27,cancelled,97,799
SUB00589,ACC00589,PLN_STARTER,2023-04-01,2024-07-12,cancelled,5,49
SUB00590,ACC00590,PLN_GROWTH,2023-04-01,2024-06-23,cancelled,14,199
SUB00591,ACC00591,PLN_STARTER,2023-04-01,2023-06-26,cancelled,4,49
SUB00592,ACC00592,PLN_STARTER,2023-04-01,2023-06-16,cancelled,3,49
SUB00593,ACC00593,PLN_GROWTH,2023-04-01,2024-05-20,cancelled,20,199
SUB00594,ACC00594,PLN_GROWTH,2023-04-01,2024-08-28,cancelled,12,199
SUB00595,ACC00595,PLN_STARTER,2023-04-01,2023-05-18,cancelled,4,49
SUB00596,ACC00596,PLN_STARTER,2023-04-02,2024-03-20,cancelled,5,49
SUB00597,ACC00597,PLN_GROWTH,2023-04-02,2025-02-01,cancelled,12,199
SUB00598,ACC00598,PLN_ENTERPRISE,2023-04-02,2023-05-16,cancelled,414,2499
SUB00599,ACC00599,PLN_GROWTH,2023-04-02,2025-12-13,cancelled,21,199
SUB00600,ACC00600,PLN_GROWTH,2023-04-02,,active,18,199
SUB00601,ACC00601,PLN_SCALE,2023-04-03,2023-06-16,cancelled,79,799
SUB00602,ACC00602,PLN_GROWTH,2023-04-03,2025-12-02,cancelled,15,199
SUB00603,ACC00603,PLN_GROWTH,2023-04-03,2023-09-01,cancelled,22,199
SUB00604,ACC00604,PLN_STARTER,2023-04-03,2023-08-04,cancelled,5,49
SUB00605,ACC00605,PLN_GROWTH,2023-04-03,2023-11-23,cancelled,14,199
SUB00606,ACC00606,PLN_STARTER,2023-04-03,2024-05-18,cancelled,5,49
SUB00607,ACC00607,PLN_SCALE,2023-04-03,2024-02-21,cancelled,67,799
SUB00608,ACC00608,PLN_SCALE,2023-04-03,,active,62,799
SUB00609,ACC00609,PLN_GROWTH,2023-04-04,2024-03-28,cancelled,16,199
SUB00610,ACC00610,PLN_ENTERPRISE,2023-04-04,,active,461,2499
SUB00611,ACC00611,PLN_GROWTH,2023-04-04,2024-02-05,cancelled,20,199
SUB00612,ACC00612,PLN_GROWTH,2023-04-04,2023-08-19,cancelled,21,199
SUB00613,ACC00613,PLN_STARTER,2023-04-04,2023-08-10,cancelled,5,49
SUB00614,ACC00614,PLN_STARTER,2023-04-04,2023-07-08,cancelled,4,49
SUB00615,ACC00615,PLN_SCALE,2023-04-04,2023-07-21,cancelled,92,799
SUB00616,ACC00616,PLN_STARTER,2023-04-05,2023-08-23,cancelled,5,49
SUB00617,ACC00617,PLN_ENTERPRISE,2023-04-05,2025-11-25,cancelled,489,2499
SUB00618,ACC00618,PLN_STARTER,2023-04-05,2023-06-26,cancelled,5,49
SUB00619,ACC00619,PLN_STARTER,2023-04-05,2024-05-24,cancelled,3,49
SUB00620,ACC00620,PLN_STARTER,2023-04-06,2024-10-09,cancelled,5,49
SUB00621,ACC00621,PLN_STARTER,2023-04-06,2024-05-20,cancelled,4,49
SUB00622,ACC00622,PLN_GROWTH,2023-04-06,2024-09-19,cancelled,20,199
SUB00623,ACC00623,PLN_STARTER,2023-04-06,2023-07-12,cancelled,3,49
SUB00624,ACC00624,PLN_ENTERPRISE,2023-04-07,2023-09-26,cancelled,314,2499
SUB00625,ACC00625,PLN_GROWTH,2023-04-07,2025-08-14,cancelled,20,199
SUB00626,ACC00626,PLN_GROWTH,2023-04-07,2024-02-06,cancelled,13,199
