account_id,snapshot_month,cohort_month,is_cohort_month,plan_id,mrr,acquisition_channel,region,segment,months_since_cohort
ACC00025,2023-12-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,11
ACC00025,2024-01-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,12
ACC00025,2024-02-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,13
ACC00025,2024-03-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,14
ACC00025,2024-04-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,15
ACC00025,2024-05-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,16
ACC00025,2024-06-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,17
ACC00025,2024-07-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,18
ACC00025,2024-08-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,19
ACC00025,2024-09-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,20
ACC00025,2024-10-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,21
ACC00025,2024-11-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,22
ACC00025,2024-12-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,23
ACC00025,2025-01-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,24
ACC00025,2025-02-01,2023-01-01,0,PLN_STARTER,49,Paid Social,North America,SMB,25
ACC00026,2023-01-01,2023-01-01,1,PLN_STARTER,49,Organic Search,Latin America,SMB,0
ACC00026,2023-02-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,1
ACC00026,2023-03-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,2
ACC00026,2023-04-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,3
ACC00026,2023-05-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,4
ACC00027,2023-01-01,2023-01-01,1,PLN_SCALE,799,Paid Search,India,Enterprise,0
ACC00027,2023-02-01,2023-01-01,0,PLN_SCALE,799,Paid Search,India,Enterprise,1
ACC00027,2023-03-01,2023-01-01,0,PLN_SCALE,799,Paid Search,India,Enterprise,2
ACC00027,2023-04-01,2023-01-01,0,PLN_SCALE,799,Paid Search,India,Enterprise,3
ACC00027,2023-05-01,2023-01-01,0,PLN_SCALE,799,Paid Search,India,Enterprise,4
ACC00028,2023-01-01,2023-01-01,1,PLN_STARTER,49,Organic Search,APAC,SMB,0
ACC00028,2023-02-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,1
ACC00028,2023-03-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,2
ACC00028,2023-04-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,3
ACC00028,2023-05-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,4
ACC00028,2023-06-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,5
ACC00028,2023-07-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,6
ACC00028,2023-08-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,7
ACC00028,2023-09-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,8
ACC00028,2023-10-01,2023-01-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,9
ACC00029,2023-01-01,2023-01-01,1,PLN_GROWTH,199,Paid Search,Europe,SMB,0
ACC00029,2023-02-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,1
ACC00029,2023-03-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,2
ACC00029,2023-04-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,3
ACC00029,2023-05-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,4
ACC00029,2023-06-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,5
ACC00029,2023-07-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,6
ACC00029,2023-08-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,7
ACC00029,2023-09-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,8
ACC00029,2023-10-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,9
ACC00029,2023-11-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,10
ACC00029,2023-12-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,11
ACC00029,2024-01-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,12
ACC00029,2024-02-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,13
ACC00029,2024-03-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,14
ACC00029,2024-04-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,15
ACC00029,2024-05-01,2023-01-01,0,PLN_GROWTH,199,Paid Search,Europe,SMB,16
ACC00030,2023-01-01,2023-01-01,1,PLN_STARTER,49,Paid Search,Latin America,SMB,0
ACC00030,2023-02-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Latin America,SMB,1
ACC00030,2023-03-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Latin America,SMB,2
ACC00031,2023-01-01,2023-01-01,1,PLN_GROWTH,199,Organic Search,India,SMB,0
ACC00031,2023-02-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,1
ACC00031,2023-03-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,2
ACC00031,2023-04-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,3
ACC00031,2023-05-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,4
ACC00031,2023-06-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,5
ACC00031,2023-07-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,6
ACC00031,2023-08-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,7
ACC00031,2023-09-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,8
ACC00031,2023-10-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,9
ACC00031,2023-11-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,India,SMB,10
ACC00032,2023-01-01,2023-01-01,1,PLN_SCALE,799,Referral,Europe,SMB,0
ACC00032,2023-02-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,1
ACC00032,2023-03-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,2
ACC00032,2023-04-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,3
ACC00032,2023-05-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,4
ACC00032,2023-06-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,5
ACC00032,2023-07-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,6
ACC00032,2023-08-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,7
ACC00032,2023-09-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,8
ACC00032,2023-10-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,9
ACC00032,2023-11-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,10
ACC00032,2023-12-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,11
ACC00032,2024-01-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,12
ACC00032,2024-02-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,13
ACC00032,2024-03-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,14
ACC00032,2024-04-01,2023-01-01,0,PLN_SCALE,799,Referral,Europe,SMB,15
ACC00033,2023-01-01,2023-01-01,1,PLN_GROWTH,199,Referral,India,SMB,0
ACC00033,2023-02-01,2023-01-01,0,PLN_GROWTH,199,Referral,India,SMB,1
ACC00033,2023-03-01,2023-01-01,0,PLN_GROWTH,199,Referral,India,SMB,2
ACC00034,2023-01-01,2023-01-01,1,PLN_STARTER,49,Referral,Latin America,SMB,0
ACC00034,2023-02-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,1
ACC00034,2023-03-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,2
ACC00034,2023-04-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,3
ACC00034,2023-05-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,4
ACC00034,2023-06-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,5
ACC00034,2023-07-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,6
ACC00034,2023-08-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,7
ACC00034,2023-09-01,2023-01-01,0,PLN_STARTER,49,Referral,Latin America,SMB,8
ACC00035,2023-01-01,2023-01-01,1,PLN_SCALE,799,Partner,Latin America,Mid-Market,0
ACC00035,2023-02-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,1
ACC00035,2023-03-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,2
ACC00035,2023-04-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,3
ACC00035,2023-05-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,4
ACC00035,2023-06-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,5
ACC00035,2023-07-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,6
ACC00035,2023-08-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,7
ACC00035,2023-09-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,8
ACC00035,2023-10-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,9
ACC00035,2023-11-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,10
ACC00035,2023-12-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,11
ACC00035,2024-01-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,12
ACC00035,2024-02-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,13
ACC00035,2024-03-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,14
ACC00035,2024-04-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,15
ACC00035,2024-05-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,16
ACC00035,2024-06-01,2023-01-01,0,PLN_SCALE,799,Partner,Latin America,Mid-Market,17
ACC00036,2023-01-01,2023-01-01,1,PLN_STARTER,49,Referral,North America,SMB,0
ACC00036,2023-02-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,1
ACC00036,2023-03-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,2
ACC00036,2023-04-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,3
ACC00036,2023-05-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,4
ACC00036,2023-06-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,5
ACC00036,2023-07-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,6
ACC00036,2023-08-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,7
ACC00036,2023-09-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,8
ACC00036,2023-10-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,9
ACC00036,2023-11-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,10
ACC00036,2023-12-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,11
ACC00036,2024-01-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,12
ACC00036,2024-02-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,13
ACC00036,2024-03-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,14
ACC00036,2024-04-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,15
ACC00036,2024-05-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,16
ACC00036,2024-06-01,2023-01-01,0,PLN_STARTER,49,Referral,North America,SMB,17
ACC00037,2023-01-01,2023-01-01,1,PLN_SCALE,799,Paid Search,Europe,Mid-Market,0
ACC00037,2023-02-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,Mid-Market,1
ACC00037,2023-03-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,Mid-Market,2
ACC00037,2023-04-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,Mid-Market,3
ACC00037,2023-05-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,Mid-Market,4
ACC00038,2023-01-01,2023-01-01,1,PLN_GROWTH,199,Paid Social,India,SMB,0
ACC00038,2023-02-01,2023-01-01,0,PLN_GROWTH,199,Paid Social,India,SMB,1
ACC00038,2023-03-01,2023-01-01,0,PLN_GROWTH,199,Paid Social,India,SMB,2
ACC00039,2023-01-01,2023-01-01,1,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,0
ACC00039,2023-02-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,1
ACC00039,2023-03-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,2
ACC00039,2023-04-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,3
ACC00039,2023-05-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,4
ACC00039,2023-06-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,5
ACC00039,2023-07-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,6
ACC00039,2023-08-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,7
ACC00039,2023-09-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,8
ACC00039,2023-10-01,2023-01-01,0,PLN_GROWTH,199,Organic Search,Europe,Mid-Market,9
ACC00040,2023-01-01,2023-01-01,1,PLN_SCALE,799,Organic Search,India,Mid-Market,0
ACC00040,2023-02-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,1
ACC00040,2023-03-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,2
ACC00040,2023-04-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,3
ACC00040,2023-05-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,4
ACC00040,2023-06-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,5
ACC00040,2023-07-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,6
ACC00040,2023-08-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,7
ACC00040,2023-09-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,8
ACC00040,2023-10-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,9
ACC00040,2023-11-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,10
ACC00040,2023-12-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,11
ACC00040,2024-01-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,12
ACC00040,2024-02-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,13
ACC00040,2024-03-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,14
ACC00040,2024-04-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,15
ACC00040,2024-05-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,16
ACC00040,2024-06-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,17
ACC00040,2024-07-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,18
ACC00040,2024-08-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,19
ACC00040,2024-09-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,20
ACC00040,2024-10-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,21
ACC00040,2024-11-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,22
ACC00040,2024-12-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,23
ACC00040,2025-01-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,24
ACC00040,2025-02-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,25
ACC00040,2025-03-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,26
ACC00040,2025-04-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,27
ACC00040,2025-05-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,28
ACC00040,2025-06-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,29
ACC00040,2025-07-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,30
ACC00040,2025-08-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,31
ACC00040,2025-09-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,32
ACC00040,2025-10-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,33
ACC00040,2025-11-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,34
ACC00040,2025-12-01,2023-01-01,0,PLN_SCALE,799,Organic Search,India,Mid-Market,35
ACC00041,2023-01-01,2023-01-01,1,PLN_STARTER,49,Paid Social,India,SMB,0
ACC00041,2023-02-01,2023-01-01,0,PLN_STARTER,49,Paid Social,India,SMB,1
ACC00041,2023-03-01,2023-01-01,0,PLN_STARTER,49,Paid Social,India,SMB,2
ACC00042,2023-01-01,2023-01-01,1,PLN_STARTER,49,Referral,APAC,SMB,0
ACC00042,2023-02-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,1
ACC00042,2023-03-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,2
ACC00042,2023-04-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,3
ACC00042,2023-05-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,4
ACC00042,2023-06-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,5
ACC00042,2023-07-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,6
ACC00042,2023-08-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,7
ACC00042,2023-09-01,2023-01-01,0,PLN_STARTER,49,Referral,APAC,SMB,8
ACC00043,2023-01-01,2023-01-01,1,PLN_SCALE,799,Paid Search,Europe,SMB,0
ACC00043,2023-02-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,SMB,1
ACC00043,2023-03-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,SMB,2
ACC00043,2023-04-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,SMB,3
ACC00043,2023-05-01,2023-01-01,0,PLN_SCALE,799,Paid Search,Europe,SMB,4
ACC00044,2023-01-01,2023-01-01,1,PLN_STARTER,49,Organic Search,North America,SMB,0
ACC00044,2023-02-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,1
ACC00044,2023-03-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,2
ACC00044,2023-04-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,3
ACC00044,2023-05-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,4
ACC00044,2023-06-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,5
ACC00044,2023-07-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,6
ACC00044,2023-08-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,7
ACC00044,2023-09-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,8
ACC00044,2023-10-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,9
ACC00044,2023-11-01,2023-01-01,0,PLN_STARTER,49,Organic Search,North America,SMB,10
ACC00045,2023-01-01,2023-01-01,1,PLN_STARTER,49,Organic Search,Latin America,SMB,0
ACC00045,2023-02-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,1
ACC00045,2023-03-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,2
ACC00045,2023-04-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,3
ACC00045,2023-05-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,4
ACC00045,2023-06-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,5
ACC00045,2023-07-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,6
ACC00045,2023-08-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,7
ACC00045,2023-09-01,2023-01-01,0,PLN_STARTER,49,Organic Search,Latin America,SMB,8
ACC00046,2023-01-01,2023-01-01,1,PLN_SCALE,799,Referral,Latin America,Mid-Market,0
ACC00046,2023-02-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,1
ACC00046,2023-03-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,2
ACC00046,2023-04-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,3
ACC00046,2023-05-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,4
ACC00046,2023-06-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,5
ACC00046,2023-07-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,6
ACC00046,2023-08-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,7
ACC00046,2023-09-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,8
ACC00046,2023-10-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,9
ACC00046,2023-11-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,10
ACC00046,2023-12-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,11
ACC00046,2024-01-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,12
ACC00046,2024-02-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,13
ACC00046,2024-03-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,14
ACC00046,2024-04-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,15
ACC00046,2024-05-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,16
ACC00046,2024-06-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,17
ACC00046,2024-07-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,18
ACC00046,2024-08-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,19
ACC00046,2024-09-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,20
ACC00046,2024-10-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,21
ACC00046,2024-11-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,22
ACC00046,2024-12-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,23
ACC00046,2025-01-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,24
ACC00046,2025-02-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,25
ACC00046,2025-03-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,26
ACC00046,2025-04-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,27
ACC00046,2025-05-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,28
ACC00046,2025-06-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,29
ACC00046,2025-07-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,30
ACC00046,2025-08-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,31
ACC00046,2025-09-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,32
ACC00046,2025-10-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,33
ACC00046,2025-11-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,34
ACC00046,2025-12-01,2023-01-01,0,PLN_SCALE,799,Referral,Latin America,Mid-Market,35
ACC00047,2023-01-01,2023-01-01,1,PLN_STARTER,49,Paid Search,Europe,SMB,0
ACC00047,2023-02-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,1
ACC00047,2023-03-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,2
ACC00047,2023-04-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,3
ACC00047,2023-05-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,4
ACC00047,2023-06-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,5
ACC00047,2023-07-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,6
ACC00047,2023-08-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,7
ACC00047,2023-09-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,8
ACC00047,2023-10-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,9
ACC00047,2023-11-01,2023-01-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,10
ACC00048,2023-01-01,2023-01-01,1,PLN_SCALE,799,Referral,North America,Enterprise,0
ACC00048,2023-02-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,1
ACC00048,2023-03-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,2
ACC00048,2023-04-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,3
ACC00048,2023-05-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,4
ACC00048,2023-06-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,5
ACC00048,2023-07-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,6
ACC00048,2023-08-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,7
ACC00048,2023-09-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,8
ACC00048,2023-10-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,9
ACC00048,2023-11-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,10
ACC00048,2023-12-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,11
ACC00048,2024-01-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,12
ACC00048,2024-02-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,13
ACC00048,2024-03-01,2023-01-01,0,PLN_SCALE,799,Referral,North America,Enterprise,14
